filename,run_time
./query_outputs_repartitioning\query1_result,0.6056199073791504
./query_outputs_repartitioning\query2_result,0.343670129776001
./query_outputs_repartitioning\query3_result,0.09524202346801758
./query_outputs_repartitioning\query4_result,0.15517091751098633
./query_outputs_repartitioning\query5_result,0.27550697326660156
./query_outputs_repartitioning\query6_result,0.14939498901367188
