filename,run_time
./query_outputs_partioning\query1_result,0.4020414352416992
./query_outputs_partioning\query2_result,0.1828770637512207
./query_outputs_partioning\query3_result,0.09073185920715332
./query_outputs_partioning\query4_result,0.14027905464172363
./query_outputs_partioning\query5_result,0.26857447624206543
./query_outputs_partioning\query6_result,0.1437511444091797
