filename,run_time
./query_outputs_indexing\query1_result,0.5386350154876709
./query_outputs_indexing\query2_result,0.21334552764892578
./query_outputs_indexing\query3_result,0.07830405235290527
./query_outputs_indexing\query4_result,0.11609625816345215
./query_outputs_indexing\query5_result,0.2060995101928711
./query_outputs_indexing\query6_result,0.10352706909179688
