filename,run_time
./query_outputs\query1_result,0.6057071685791016
./query_outputs\query2_result,0.19138336181640625
./query_outputs\query3_result,0.06599974632263184
./query_outputs\query4_result,0.10014677047729492
./query_outputs\query5_result,0.21362900733947754
./query_outputs\query6_result,0.09799718856811523
